Conf_B,Tz_RNA,Linear_B,Net_C,T-cell Score,Exposed,GRAVY,Protein
1652.0,605.5,5404.5,173.0,5007.5,6235.5,5929.5,TGRH88_067690
3549.5,5319.5,1590.5,3293.0,5131.5,6235.5,7676.5,TGRH88_067700
5933.5,262.5,5404.5,4471.0,5706.0,6235.5,2004.5,TGRH88_067710
3908.5,3743.0,5404.5,8052.0,3603.0,678.0,36.0,TGRH88_067720
2936.5,4330.0,5404.5,7804.5,6374.5,1657.5,4727.0,TGRH88_067730
795.0,422.5,5404.5,6574.5,4313.0,678.0,952.0,TGRH88_067740
705.0,1380.0,903.5,5454.0,1876.5,678.0,2009.0,TGRH88_067750
5111.5,7689.5,2392.0,6716.5,6221.5,6235.5,6006.5,TGRH88_067760
4872.5,7689.5,5404.5,7933.5,4688.5,4232.0,4633.5,TGRH88_067770
4849.5,1661.5,5404.5,6089.0,5867.0,1026.0,120.5,TGRH88_067780
1329.5,1480.0,5404.5,5219.0,788.5,678.0,719.5,TGRH88_067790
1370.5,1958.0,5404.5,3860.0,3465.0,1722.0,3413.0,TGRH88_067800
7097.0,7689.5,5404.5,2548.5,6169.0,2932.0,2238.0,TGRH88_067810
228.5,4973.0,208.5,668.5,2424.5,6235.5,6975.0,TGRH88_067820
4526.5,5247.5,2509.5,5900.5,2712.0,6235.5,2129.5,TGRH88_067830
4129.5,1480.0,5404.5,4030.0,567.5,6235.5,1301.0,TGRH88_067840
3349.5,5820.0,5404.5,2862.0,5867.0,2939.0,4352.5,TGRH88_067850
7097.0,6842.5,1807.0,3364.5,6657.5,1539.5,1914.5,TGRH88_067860
3200.5,5247.5,2631.0,1168.5,4269.0,3207.0,3133.0,TGRH88_067870
7097.0,4018.5,5404.5,6340.0,1779.5,6235.5,6441.0,TGRH88_067880
5429.5,6705.5,1987.0,7498.5,8047.0,6235.5,2929.0,TGRH88_067890
1554.5,2560.5,5404.5,2827.5,2089.0,6235.5,2647.5,TGRH88_067900
314.0,5382.0,5404.5,2102.0,5364.5,1447.5,6962.0,TGRH88_067910
2579.0,5634.0,5404.5,653.5,5332.5,3989.5,2632.0,TGRH88_067920
7097.0,7689.5,471.0,3252.0,738.0,678.0,5159.5,TGRH88_067930
3099.0,41.0,1665.0,3646.0,6580.0,6235.5,5755.5,TGRH88_067940
1252.5,4330.0,5404.5,7563.0,4480.0,2432.5,4603.5,TGRH88_067950
4788.5,758.5,1368.0,6172.0,5175.0,6235.5,3041.0,TGRH88_067960
2561.5,1036.0,1948.0,3530.0,4658.0,6235.5,3287.0,TGRH88_067970
647.0,1312.5,146.0,619.0,520.0,3408.0,2401.5,TGRH88_067980
2232.0,71.0,2203.0,431.0,2518.5,4299.5,3776.0,TGRH88_067990
3369.5,145.0,5404.5,1016.0,5414.0,6235.5,3783.0,TGRH88_068000
7097.0,7689.5,5404.5,4715.0,8047.0,6235.5,2355.0,TGRH88_068010
7097.0,1958.0,5404.5,7689.0,191.5,6235.5,3466.0,TGRH88_068020
7097.0,4830.0,5404.5,5260.0,2549.5,6235.5,6323.0,TGRH88_068030
3714.0,4767.5,5404.5,3157.0,7719.5,1316.5,6910.0,TGRH88_068040
1466.5,1261.0,5404.5,6134.5,4746.0,6235.5,4510.0,TGRH88_068050
7097.0,7689.5,5404.5,6698.0,7867.5,1427.0,1187.0,TGRH88_068060
2118.5,2694.0,5404.5,1115.0,3983.5,6235.5,7731.0,TGRH88_068070
60.0,1648.5,1140.5,3111.5,3680.5,6235.5,7449.5,TGRH88_068080
3664.0,5820.0,5404.5,6662.0,6287.5,1995.5,975.5,TGRH88_068090
239.5,4451.5,5404.5,242.0,5658.0,6235.5,8049.0,TGRH88_068100
663.0,3416.5,5404.5,1173.0,5184.0,6235.5,7063.5,TGRH88_068110
5741.5,1694.5,2032.5,7078.0,6130.5,1461.5,347.0,TGRH88_068120
439.0,638.5,5404.5,5582.5,265.5,1165.5,1530.5,TGRH88_068130
4662.5,3273.5,5404.5,8123.0,5502.5,1679.0,1390.0,TGRH88_068140
7097.0,5634.0,1576.5,3491.0,2474.5,6235.5,6783.0,TGRH88_068150
2744.5,5171.0,5404.5,4580.5,1144.0,3207.0,1994.5,TGRH88_068160
7097.0,3364.0,5404.5,2914.5,61.0,678.0,2168.5,TGRH88_068170
3156.5,6481.0,467.0,4646.5,5484.5,3027.0,3301.5,TGRH88_068180
5705.5,2902.0,5404.5,6214.0,4364.0,6235.5,1053.0,TGRH88_068190
787.5,4515.5,1948.0,6698.0,6720.0,6235.5,6991.5,TGRH88_068200
7097.0,7689.5,5404.5,250.0,103.0,1967.0,4650.0,TGRH88_068220
5396.5,5928.0,5404.5,7102.5,6967.5,3252.5,2115.5,TGRH88_068230
7097.0,7689.5,1527.0,7729.5,5747.0,6235.5,7840.0,TGRH88_068240
7097.0,2327.0,5404.5,299.5,4480.0,6235.5,6905.0,TGRH88_068250
50.0,3000.0,1489.5,4452.0,1238.5,6235.5,5137.0,TGRH88_068260
2880.0,5984.5,5404.5,2982.5,3825.5,6235.5,645.0,TGRH88_068270
848.5,5382.0,5404.5,1902.5,7793.0,6235.5,7465.5,TGRH88_068280
3030.0,359.5,5404.5,3039.5,1363.0,1911.0,2808.5,TGRH88_068290
4114.0,1380.0,5404.5,4899.0,5162.0,6235.5,7956.0,TGRH88_068300
2337.0,251.0,1997.5,4775.0,4301.0,191.5,3133.0,TGRH88_068310
7097.0,4767.5,2155.5,7712.0,2119.0,6235.5,4994.0,TGRH88_068320
5756.5,42.0,2509.5,1627.5,5933.5,6235.5,3856.5,TGRH88_068330
21.0,4973.0,5404.5,4452.0,4817.5,6235.5,2683.5,TGRH88_068340
5402.5,121.0,5404.5,1415.5,6099.5,6235.5,5371.0,TGRH88_068350
1884.0,3907.0,5404.5,6089.0,5184.0,1026.0,604.0,TGRH88_068360
509.0,4196.5,5404.5,2718.0,1924.0,6235.5,4223.5,TGRH88_068370
3814.5,638.5,2509.5,4691.5,4341.5,1582.0,4998.5,TGRH88_068380
1199.0,3685.0,5404.5,3067.5,5687.5,6235.5,5173.0,TGRH88_068390
2664.5,64.0,5404.5,5327.0,8047.0,3341.5,6641.5,TGRH88_068400
1134.5,1904.5,5404.5,4422.0,2133.5,678.0,597.5,TGRH88_068410
45.0,4709.5,16.0,579.0,1378.0,2973.5,5507.0,TGRH88_068420
2884.5,5984.5,32.0,2041.0,8047.0,6235.5,8131.0,TGRH88_068430
7097.0,7689.5,5404.5,5983.0,7713.0,4232.0,7907.0,TGRH88_068440
4146.5,7077.0,1954.5,7890.5,6032.0,1393.0,1335.0,TGRH88_068450
3184.5,345.5,5404.5,7999.5,7766.5,191.5,2431.0,TGRH88_068460
7097.0,5878.0,5404.5,1656.5,3700.5,6235.5,6625.0,TGRH88_068470
2073.0,5702.0,5404.5,2524.5,4382.0,6235.5,1566.0,TGRH88_068480
7097.0,4647.0,2203.0,7666.0,1631.5,6235.5,4918.5,TGRH88_068490
4970.0,5634.0,5404.5,4877.0,4681.0,3030.0,1510.5,TGRH88_068500
1865.0,5105.5,903.5,712.0,2607.0,2082.5,5090.0,TGRH88_068510
4296.0,1045.0,5404.5,7689.0,7858.5,6235.5,6006.5,TGRH88_068520
5479.5,1237.5,5404.5,5198.5,4553.0,3207.0,999.0,TGRH88_068530
7097.0,7689.5,5404.5,7869.5,3825.5,6235.5,2443.0,TGRH88_068540
1437.0,6481.0,5404.5,3111.5,8047.0,191.5,1548.0,TGRH88_068550
7097.0,2794.0,5404.5,2041.0,686.5,2340.5,5892.5,TGRH88_068560
7097.0,1785.0,5404.5,2592.0,739.0,2427.0,2619.5,TGRH88_068570
1197.5,6842.5,5404.5,3618.5,5718.0,6235.5,7326.5,TGRH88_068580
7097.0,7689.5,1762.5,6599.0,7601.5,4232.0,840.5,TGRH88_068590
7097.0,4139.0,1389.0,2140.0,992.0,1515.0,3733.0,TGRH88_068600
7097.0,3743.0,5404.5,1209.0,489.0,6235.5,6580.5,TGRH88_068610
7097.0,3586.0,2058.0,5602.5,1153.5,6235.5,6803.5,TGRH88_068620
7097.0,205.0,2011.5,2252.0,1371.0,1609.5,4967.5,TGRH88_068630
7097.0,1767.5,5404.5,2460.0,3693.5,6235.5,5154.0,TGRH88_068640
2732.0,2967.0,5404.5,5260.0,4051.0,6235.5,1660.5,TGRH88_068650
3369.5,2363.0,5404.5,1506.5,7266.0,6235.5,6796.5,TGRH88_068660
4350.0,6589.0,1030.5,7826.5,6467.5,6235.5,4320.5,TGRH88_068670
1285.0,3962.0,5404.5,6645.0,2891.5,6235.5,3471.0,TGRH88_068680
3343.5,2443.0,2392.0,7869.5,6552.0,6235.5,4162.5,TGRH88_068690
586.0,2762.5,1686.0,203.5,4562.5,6235.5,8019.0,TGRH88_068700
4794.0,6152.5,1260.5,4531.0,5747.0,6235.5,6882.0,TGRH88_068710
429.0,1393.0,112.0,2032.5,1674.0,6235.5,6184.5,TGRH88_068720
451.5,5878.0,5404.5,4851.5,4833.5,678.0,7445.5,TGRH88_068730
3333.5,1393.0,759.5,757.0,4354.5,6235.5,6103.5,TGRH88_068740
4532.5,7077.0,5404.5,5796.0,4817.5,1763.5,486.0,TGRH88_068750
1217.5,3685.0,5404.5,2375.5,5604.0,1109.5,3449.5,TGRH88_068760
1629.5,1736.5,5404.5,1419.5,5724.5,6235.5,7421.0,TGRH88_068770
255.0,2063.0,5404.5,5370.5,3172.5,1933.5,2277.5,TGRH88_068780
1498.0,158.0,5404.5,3667.5,2685.0,3387.5,1875.0,TGRH88_068790
5511.5,2131.0,5404.5,7183.0,6020.5,6235.5,796.5,TGRH88_068800
7097.0,5171.0,1711.0,3442.5,835.0,678.0,2479.0,TGRH88_068810
6043.0,2104.0,5404.5,4899.0,3125.5,6235.5,1758.0,TGRH88_068820
2223.5,5171.0,5404.5,1111.0,5846.5,6235.5,5132.5,TGRH88_068830
7097.0,5564.5,1037.5,316.5,1501.5,1599.0,5844.5,TGRH88_068840
2633.5,1636.0,5404.5,1769.5,3940.0,6235.5,2461.0,TGRH88_068850
1767.5,743.5,5404.5,876.0,4625.0,1899.5,6363.5,TGRH88_068860
189.5,3962.0,984.0,4191.0,1890.0,6235.5,4535.0,TGRH88_068870
7097.0,4139.0,1829.0,143.0,5265.0,6235.5,7569.5,TGRH88_068880
3321.0,475.0,5404.5,7804.5,1681.5,6235.5,1174.0,TGRH88_068890
1010.5,5702.0,2555.5,5856.5,1890.0,6235.5,5348.0,TGRH88_068900
7097.0,3743.0,5404.5,1204.5,267.0,1875.5,4208.0,TGRH88_068910
7097.0,7689.5,1725.0,4931.0,7665.0,3498.5,6936.0,TGRH88_068920
7097.0,3364.0,5404.5,7753.5,4319.5,1590.5,6034.5,TGRH88_068930
4738.0,317.5,5404.5,3844.0,7252.5,1488.5,3034.5,TGRH88_068940
7097.0,7689.5,5404.5,2756.5,577.5,678.0,277.0,TGRH88_068950
1429.5,1480.0,5404.5,473.0,5898.5,2522.5,7046.0,TGRH88_068960
5402.5,25.0,186.0,5963.0,5772.5,1109.5,7723.5,TGRH88_068970
7097.0,3000.0,5404.5,246.5,3641.0,6235.5,7666.5,TGRH88_068980
3343.5,1091.0,2321.0,2140.0,3792.0,1339.5,526.0,TGRH88_068990
5827.5,758.5,654.0,5505.0,6552.0,6235.5,4054.0,TGRH88_069000
4874.0,6481.0,476.0,5237.5,7240.0,1683.0,6399.5,TGRH88_069010
4662.5,5443.5,5404.5,3353.0,4453.5,1826.5,5107.5,TGRH88_069020
7097.0,5247.5,5404.5,1162.0,2051.0,3148.5,5684.0,TGRH88_069030
1988.0,4900.5,5404.5,3876.5,4625.0,6235.5,6001.5,TGRH88_069040
7097.0,4330.0,5404.5,1743.0,1389.5,2566.0,5100.0,TGRH88_069050
7097.0,7689.5,5404.5,4960.0,6490.5,6235.5,727.0,TGRH88_069060
391.0,286.5,34.0,1958.5,3357.0,6235.5,5755.5,TGRH88_069070
4735.0,6842.5,1746.0,5841.5,5314.5,191.5,2574.5,TGRH88_069080
3211.5,5171.0,5404.5,1191.0,6680.0,6235.5,8078.0,TGRH88_069090
7097.0,5564.5,989.5,1688.5,893.0,6235.5,5492.0,TGRH88_069100
2303.0,1393.0,2155.5,5370.5,1522.0,6235.5,1675.0,TGRH88_069110
5968.5,3907.0,5404.5,7780.0,8047.0,3498.5,2625.0,TGRH88_069120
4436.0,4515.5,1848.0,2158.0,6089.5,3440.5,2790.5,TGRH88_069130
3407.5,130.0,5404.5,627.0,7075.5,6235.5,5470.0,TGRH88_069140
2408.5,6481.0,2631.0,7498.5,5074.0,6235.5,7497.0,TGRH88_069150
5909.0,3541.5,5404.5,4129.0,7337.0,6235.5,4483.0,TGRH88_069160
155.0,5928.0,1873.5,6419.5,1927.5,6235.5,5839.0,TGRH88_069170
1564.0,1491.5,5404.5,872.5,976.0,3989.5,5005.0,TGRH88_069180
1666.5,5319.5,5404.5,304.5,2549.5,3207.0,3703.0,TGRH88_069190
2210.0,1682.5,5404.5,2756.5,5064.5,3535.0,1809.5,TGRH88_069200
7097.0,1608.5,5404.5,46.0,5648.5,6235.5,7982.0,TGRH88_069210
1281.5,2160.5,5404.5,4111.0,4785.0,678.0,469.0,TGRH88_069220
3346.0,5382.0,5404.5,2260.0,3456.0,6235.5,5826.5,TGRH88_069230
5973.0,5319.5,5404.5,7161.0,3327.5,6235.5,941.0,TGRH88_069240
2929.0,1673.0,5404.5,2877.0,4125.5,6235.5,6213.0,TGRH88_069250
412.0,4196.5,101.0,94.0,6020.5,3207.0,7995.0,TGRH88_069260
5012.5,575.5,2082.0,3893.0,4453.5,6235.5,2787.0,TGRH88_069270
1412.0,3962.0,241.0,988.5,598.5,1165.5,1793.0,TGRH88_069280
3324.0,3464.0,5404.5,7592.0,6707.5,6235.5,4091.5,TGRH88_069290
3542.0,306.5,5404.5,4242.5,4795.5,3429.5,1648.5,TGRH88_069300
3064.5,7689.5,203.5,445.5,3809.5,6235.5,7571.5,TGRH88_069310
5841.5,2694.0,5404.5,3876.5,4536.0,6235.5,709.0,TGRH88_069320
7097.0,1204.5,5404.5,2102.0,1353.0,6235.5,6746.5,TGRH88_069330
1631.0,4582.0,5404.5,7473.5,1356.5,3207.0,6890.0,TGRH88_069340
3804.5,1458.0,2454.0,1925.5,4754.5,4175.5,2243.0,TGRH88_069350
7097.0,1921.5,5404.5,2008.0,5401.5,6235.5,5678.5,TGRH88_069360
7097.0,7689.5,5404.5,6134.5,7044.5,4232.0,1525.5,TGRH88_069370
7097.0,919.5,1675.5,1042.0,1030.5,6235.5,2311.5,TGRH88_069380
5301.5,3850.5,5404.5,6679.0,6111.0,3365.0,2228.0,TGRH88_069390
5593.0,1622.5,5404.5,6398.5,3347.0,6235.5,1633.0,TGRH88_069400
1389.5,5564.5,5404.5,2041.0,1082.0,6235.5,6783.0,TGRH88_069410
7097.0,1055.0,195.0,63.0,175.0,678.0,2311.5,TGRH88_069420
5320.0,5443.5,5404.5,4207.0,4681.0,6235.5,2316.0,TGRH88_069430
5691.0,2084.0,1505.0,5454.0,2559.0,191.5,59.0,TGRH88_069440
3254.0,4582.0,5404.5,7999.5,4925.5,6235.5,2977.0,TGRH88_069450
189.5,4018.5,1489.5,2242.5,1052.0,6235.5,5154.0,TGRH88_069460
3828.5,6260.5,1622.5,5758.0,4545.0,1945.0,4897.5,TGRH88_069470
7097.0,7689.5,5404.5,6528.0,5446.5,191.5,909.0,TGRH88_069480
1083.5,5564.5,5404.5,1074.0,2532.5,6235.5,4427.5,TGRH88_069490
7097.0,845.0,5404.5,61.0,41.0,2412.0,2372.0,TGRH88_069500
4488.0,1336.5,5404.5,6934.0,2920.5,6235.5,3686.0,TGRH88_069520
2071.0,1958.0,5404.5,7298.0,1305.5,6235.5,2025.0,TGRH88_069530
5691.0,6100.0,2155.5,5983.0,6731.0,2537.0,1498.0,TGRH88_069540
4907.5,2468.5,5404.5,5327.0,6070.5,3713.5,2839.5,TGRH88_069550
7097.0,7689.5,5404.5,5539.0,7459.5,3775.0,752.5,TGRH88_069560
5958.0,7077.0,5404.5,7449.0,8047.0,3498.5,1126.5,TGRH88_069570
7097.0,5928.0,5404.5,8074.0,466.0,6235.5,4214.5,TGRH88_069580
176.0,3315.0,201.0,5479.0,2297.5,6235.5,6515.0,TGRH88_069590
4899.0,3064.0,966.5,4565.5,4775.5,2415.0,4064.0,TGRH88_069600
5185.5,433.0,832.0,7078.0,7927.0,4232.0,4121.5,TGRH88_069610
3630.0,5105.5,5404.5,6662.0,6179.0,1488.5,4394.5,TGRH88_069620
7097.0,4196.5,1133.0,930.0,2297.5,1109.5,7480.5,TGRH88_069630
3971.5,4330.0,5404.5,1089.5,1366.0,6235.5,3530.0,TGRH88_069640
3759.0,2397.5,5404.5,6599.0,2950.0,6235.5,4182.5,TGRH88_069650
4308.0,3743.0,5404.5,7522.0,3664.5,6235.5,5511.0,TGRH88_069660
3900.0,3190.0,5404.5,2081.0,4727.5,6235.5,3871.0,TGRH88_069670
7097.0,7689.5,5404.5,732.5,1419.5,2969.0,3759.5,TGRH88_069680
7097.0,2934.0,1527.0,2267.0,1089.0,678.0,4789.5,TGRH88_069690
3315.0,2014.5,2631.0,3844.0,2480.5,678.0,3268.0,TGRH88_069700
5998.0,1297.0,962.0,6734.5,8047.0,1582.0,540.5,TGRH88_069710
5017.0,4767.5,5404.5,7729.5,6786.0,6235.5,5826.5,TGRH88_069720
7097.0,475.0,5404.5,3571.5,667.0,6235.5,2162.0,TGRH88_069730
7097.0,4647.0,5404.5,3353.0,7702.0,3989.5,5328.0,TGRH88_069740
7097.0,7689.5,5404.5,7223.5,7222.0,2843.5,3747.0,TGRH88_069750
3872.0,3586.0,5404.5,4598.5,6206.0,6235.5,2907.0,TGRH88_069760
1611.0,4830.0,5404.5,5820.5,3420.0,6235.5,4476.0,TGRH88_069770
7097.0,7689.5,5404.5,6299.5,7126.0,2973.5,698.5,TGRH88_069780
611.5,1023.0,5404.5,3268.5,1828.5,6235.5,4678.0,TGRH88_069790
7097.0,7689.5,5404.5,5582.5,7927.0,6235.5,2004.5,TGRH88_069800
7097.0,7689.5,5404.5,6574.5,7501.5,6235.5,2154.0,TGRH88_069810
1774.5,1036.0,5404.5,6067.0,2930.5,2030.0,1721.5,TGRH88_069820
7097.0,7689.5,5404.5,7449.0,4808.0,6235.5,4543.5,TGRH88_069830
5668.5,223.0,5404.5,5539.0,1868.5,678.0,230.0,TGRH88_069840
7097.0,5928.0,5404.5,806.0,2392.5,3989.5,5900.0,TGRH88_069850
7097.0,7077.0,5404.5,7052.0,498.0,6235.5,2690.0,TGRH88_069860
7097.0,1369.0,5404.5,6679.0,587.5,2218.0,2436.5,TGRH88_069870
4651.0,6842.5,5404.5,5370.5,3830.5,4299.5,1832.0,TGRH88_069880
7097.0,5043.0,5404.5,4754.5,649.0,1026.0,4972.0,TGRH88_069890
4409.0,452.5,5404.5,328.0,7501.5,6235.5,7895.0,TGRH88_069900
2565.0,5702.0,5404.5,5524.0,2618.0,6235.5,909.0,TGRH88_069910
2163.5,3190.0,5404.5,6624.5,5021.0,6235.5,6228.0,TGRH88_069920
1767.5,3231.0,5404.5,1121.5,3125.5,6235.5,5691.0,TGRH88_069930
4905.5,2037.5,5404.5,7847.5,6476.0,6235.5,5348.0,TGRH88_069940
7097.0,3154.0,5404.5,4997.0,1182.5,6235.5,6476.0,TGRH88_069950
83.0,3364.0,2598.5,408.0,1508.5,3713.5,4330.0,TGRH88_069960
5907.0,1447.5,5404.5,7965.0,2005.0,4232.0,5173.0,TGRH88_069970
552.5,3907.0,345.0,1748.5,2297.5,6235.5,5391.5,TGRH88_069980
4385.5,6045.0,5404.5,6379.5,7182.0,3341.5,1827.0,TGRH88_069990
5703.0,6589.0,5404.5,2703.0,1845.0,2002.0,330.5,TGRH88_070000
5148.0,6100.0,5404.5,4833.0,6197.0,6235.5,6341.5,TGRH88_070010
88.0,3109.5,1260.5,2365.5,1226.0,2913.5,6006.5,TGRH88_070020
7097.0,4709.5,5404.5,4931.0,230.0,678.0,517.5,TGRH88_070030
956.5,5171.0,5404.5,4735.0,3926.0,191.5,5502.5,TGRH88_070040
4413.0,6589.0,1260.5,7254.0,6853.0,1564.0,3841.5,TGRH88_070050
3532.0,6705.5,675.0,3530.0,3713.0,6235.5,6580.5,TGRH88_070060
7097.0,2694.0,5404.5,1056.0,166.0,2372.0,2676.5,TGRH88_070070
4135.5,335.5,5404.5,5582.5,6458.0,6235.5,779.5,TGRH88_070080
1633.0,3064.0,5404.5,3571.5,6467.5,2773.5,5024.0,TGRH88_070090
7097.0,7689.5,5404.5,2172.0,6308.0,3148.5,4794.5,TGRH88_070100
3144.5,579.5,5404.5,3394.5,1974.5,6235.5,2570.5,TGRH88_070110
964.5,4258.0,5404.5,1233.5,440.5,3989.5,1778.5,TGRH88_070120
2004.0,1353.0,352.0,2807.5,542.5,1109.5,1323.5,TGRH88_070130
754.0,4900.5,655.5,584.0,3664.5,6235.5,3956.0,TGRH88_070140
5968.5,5878.0,5404.5,6172.0,3839.0,1638.5,210.0,TGRH88_070150
238.0,2226.0,1111.0,2206.5,1542.0,6235.5,5190.5,TGRH88_070160
4436.0,1185.0,2392.0,5777.0,6099.5,191.5,5239.0,TGRH88_070170
5525.0,681.5,5404.5,5479.0,5145.5,2855.5,2408.0,TGRH88_070180
2832.0,4767.5,5404.5,4259.5,1645.0,2996.5,2640.5,TGRH88_070190
478.0,5634.0,5404.5,927.0,2623.5,6235.5,4876.5,TGRH88_070200
7097.0,6045.0,5404.5,406.0,148.0,2600.5,3466.0,TGRH88_070210
2027.0,4647.0,5404.5,7522.0,2306.5,2858.0,2228.0,TGRH88_070220
1536.5,5247.5,5404.5,3223.5,3700.5,2741.5,5868.0,TGRH88_070230
5190.0,5043.0,1948.0,4851.5,7541.0,1515.0,2628.0,TGRH88_070240
4852.0,4830.0,2454.0,7161.0,5342.0,6235.5,3181.5,TGRH88_070250
7097.0,5443.5,5404.5,86.0,1082.0,6235.5,7024.0,TGRH88_070260
1471.0,3154.0,5404.5,793.0,1828.5,6235.5,5740.0,TGRH88_070270
2759.0,4139.0,5404.5,2014.5,6482.0,2215.5,7465.5,TGRH88_070280
3280.5,7077.0,5404.5,5145.5,2665.5,6235.5,3413.0,TGRH88_070290
897.0,3416.5,5404.5,5441.0,4841.0,1702.5,4844.5,TGRH88_070300
857.5,1869.5,2203.0,7780.0,7923.5,6235.5,5600.5,TGRH88_070310
922.0,688.0,5404.5,4422.0,705.5,678.0,129.5,TGRH88_070320
386.0,5820.0,5404.5,1230.5,1165.5,678.0,3764.5,TGRH88_070330
625.0,6705.5,239.0,180.0,6843.5,1554.5,8101.0,TGRH88_070340
5373.5,7689.5,5404.5,7910.5,5472.5,1393.0,108.0,TGRH88_070350
2284.0,6204.0,2631.0,5820.5,4389.0,191.5,5424.0,TGRH88_070360
436.5,1175.5,5404.5,2089.0,768.5,6235.5,4086.5,TGRH88_070370
7097.0,3273.5,329.0,1489.0,596.0,2590.5,4571.0,TGRH88_070380
7097.0,3743.0,5404.5,183.5,1319.0,3775.0,7542.5,TGRH88_070390
1718.0,4973.0,5404.5,1623.0,5772.5,6235.5,6409.5,TGRH88_070400
7097.0,3962.0,147.0,3364.5,1233.0,2773.5,5418.0,TGRH88_070410
7097.0,7689.5,5404.5,3586.5,7560.0,3498.5,2062.0,TGRH88_070420
4702.5,2664.5,2109.5,2021.0,4746.0,2186.5,2372.0,TGRH88_070430
905.0,4900.5,5404.5,1925.5,1378.0,6235.5,4812.5,TGRH88_070440
3804.5,868.5,5404.5,7352.0,3674.0,6235.5,5446.0,TGRH88_070450
4066.5,1302.0,5404.5,6679.0,2597.0,678.0,734.0,TGRH88_070460
4180.5,4515.5,5404.5,4306.5,5867.0,6235.5,1295.0,TGRH88_070470
1730.0,5443.5,1590.5,18.0,5423.0,2532.0,6907.5,TGRH88_070480
4675.0,1005.5,5404.5,6734.5,7075.5,6235.5,2696.5,TGRH88_070490
1071.5,5504.5,5404.5,4500.5,5196.0,6235.5,8102.0,TGRH88_070500
7097.0,1958.0,5404.5,4833.0,269.0,6235.5,3335.0,TGRH88_070510
3985.5,244.5,5404.5,4899.0,7151.0,3372.0,6188.5,TGRH88_070520
4985.5,5984.5,5404.5,3353.0,6467.5,191.5,1162.5,TGRH88_070530
3151.0,6204.0,5404.5,6379.5,4785.0,6235.5,6886.5,TGRH88_070540
1735.5,3586.0,5404.5,7254.0,1247.5,6235.5,3250.0,TGRH88_070550
4173.0,4647.0,5404.5,3599.0,5687.5,3498.5,4361.5,TGRH88_070560
5279.0,4451.5,5404.5,6970.5,5546.0,3989.5,2566.0,TGRH88_070570
7097.0,3000.0,5404.5,1754.0,1727.5,6235.5,5051.5,TGRH88_070580
2321.0,705.5,5404.5,5820.5,2417.0,6235.5,2340.5,TGRH88_070590
4956.0,6589.0,5404.5,5661.5,5131.5,1165.5,99.0,TGRH88_070600
2342.0,4330.0,5404.5,5260.0,6458.0,1287.5,3127.5,TGRH88_070610
3319.0,3743.0,2631.0,6574.5,5846.5,6235.5,6963.0,TGRH88_070620
7097.0,7689.5,5404.5,5054.5,7240.0,3989.5,3655.0,TGRH88_070630
7097.0,7689.5,5404.5,2500.0,4998.0,1026.0,4100.0,TGRH88_070660
7097.0,7689.5,5404.5,2026.5,4650.5,191.5,3111.0,TGRH88_070670
3306.5,7689.5,5404.5,4646.5,3151.0,678.0,4283.0,TGRH88_070680
7097.0,7689.5,5404.5,8074.0,7665.0,6235.5,3357.5,TGRH88_070690
3891.0,7077.0,367.0,4735.0,6756.5,4232.0,4744.0,TGRH88_070700
3657.5,6842.5,5404.5,2131.5,6668.0,1109.5,3396.0,TGRH88_070710
695.0,449.5,1472.0,3633.0,4502.0,3110.0,5435.0,TGRH88_070720
744.0,4709.5,5404.5,1419.5,1016.5,1371.0,5700.5,TGRH88_070730
7097.0,7689.5,5404.5,3491.0,7308.0,3405.5,5179.5,TGRH88_070740
785.0,5105.5,5404.5,598.5,2581.5,678.0,6857.0,TGRH88_070750
735.0,4900.5,5404.5,6299.5,2310.0,6235.5,5470.0,TGRH88_070760
1132.5,4582.0,1430.0,7563.0,3541.5,6235.5,5481.0,TGRH88_070770
3242.5,6394.5,2252.5,5428.0,6542.0,2302.0,1473.0,TGRH88_070780
7097.0,3109.5,1861.0,1328.0,344.5,1109.5,4196.0,TGRH88_070790
286.5,4767.5,5404.5,1571.5,1337.0,2300.5,6255.0,TGRH88_070800
5572.5,6705.5,5404.5,7618.0,1865.5,6235.5,2250.0,TGRH88_070810
262.0,5319.5,5404.5,3208.5,4857.5,6235.5,7561.0,TGRH88_070820
101.0,5171.0,381.0,459.5,2209.0,6235.5,7037.5,TGRH88_070830
1015.5,6045.0,5404.5,406.0,1610.0,2267.5,3773.0,TGRH88_070840
225.5,6324.0,1472.0,7052.0,5021.0,6235.5,7806.0,TGRH88_070850
7097.0,5984.5,5404.5,7352.0,5876.0,6235.5,8077.0,TGRH88_070860
7097.0,7689.5,5404.5,7618.0,6532.0,2520.5,139.0,TGRH88_070870
786.0,5171.0,2454.0,5874.0,3198.5,6235.5,6638.0,TGRH88_070880
1917.0,6394.5,1410.0,3783.0,1592.5,678.0,543.0,TGRH88_070890
7097.0,1324.5,1450.0,2397.5,2539.0,1609.5,2440.5,TGRH88_070900
7097.0,7689.5,461.5,2768.5,5562.0,6235.5,7776.0,TGRH88_070910
2375.0,3030.0,5404.5,2756.5,4562.5,6235.5,3862.5,TGRH88_070920
375.0,4139.0,5404.5,3667.5,3056.5,6235.5,7778.5,TGRH88_070930
2271.0,5634.0,5404.5,5945.5,2292.0,6235.5,6133.0,TGRH88_070940
4106.0,5820.0,5404.5,3991.0,4335.5,678.0,189.5,TGRH88_070950
